RegionID,RegionName,City,State,Metro,CountyName,No of bedrooms,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
268426,Rancho San Antonio,Oakland,CA,San Francisco,Alameda,2,324000,334100,349800,363400,372700,377400,380500,383600,386200,388000,392300,398900,405500,411000,415400,421400,426500,431600,436700,442900,447300,451800,459600,466500,468600,474000,487100,502300,513600,519100,523200,529900,539600,546100,546200,539300,534600
416989,San Mateo Village,San Mateo,CA,San Francisco,San Mateo,2,841700,851900,869000,890400,913400,929300,934800,932800,928600,928600,932300,937000,946000,956400,963400,964100,963900,968600,977900,992300,1003300,1007100,1004400,1005800,1013200,1022600,1030800,1048200,1072600,1090300,1094200,1095700,1105700,1121900,1144500,1181800,1215900
274246,Lakeshore,San Francisco,CA,San Francisco,San Francisco,2,994600,1006100,1025400,1047800,1068900,1086300,1092600,1088600,1089000,1104800,1125600,1138500,1148100,1159500,1168000,1166200,1154800,1141500,1129300,1119300,1118400,1141000,1179400,1214700,1234600,1247900,1259300,1270600,1281900,1294000,1308100,1321800,1334500,1340400,1345300,1342700,1333100
273788,Fremont,Oakland,CA,San Francisco,Alameda,2,311900,317700,324500,330200,335900,341100,346400,355500,368300,379000,384000,384400,384600,387500,393900,403600,415300,422800,426500,430000,435300,440400,446200,450900,453900,455400,457800,462500,467200,471000,474900,480200,486500,492700,500600,508600,513100
268464,Seminary,Oakland,CA,San Francisco,Alameda,2,252400,255500,259100,263000,268000,272500,276200,280900,286300,291800,297600,302800,307400,310800,311800,312800,315600,319500,322100,324200,327900,332600,336400,339100,343500,352200,361600,367500,373400,379800,384700,386900,386700,388700,394800,395200,390100
268264,Longfellow,Oakland,CA,San Francisco,Alameda,2,538500,549300,571600,595700,607800,614800,624300,635500,643600,651800,661600,669300,675000,679400,682300,684000,687000,688100,688100,689600,691900,695200,697700,701100,709600,722600,732900,738700,742100,744900,745400,741900,742600,750200,766900,784600,795800
273863,Grand Lake,Oakland,CA,San Francisco,Alameda,2,443400,449100,454200,459400,468800,481400,492800,501600,509300,517600,527400,537700,546800,551600,552500,554400,557100,555300,553600,557900,567800,577700,584200,589100,596600,607900,616200,622200,626100,631500,638600,645900,649700,652600,662600,677600,687600
115447,Hagginwood,Sacramento,CA,Sacramento,Sacramento,2,121500,122000,123700,124200,123500,123300,123600,124700,127000,130200,133400,136600,138900,139100,138900,140200,142400,146100,151300,155700,158300,159600,161000,162400,164300,167100,170100,172600,177000,181700,184700,186500,188500,191800,194500,196000,197300
343944,North Central,San Mateo,CA,San Francisco,San Mateo,2,565600,575800,585500,597300,611700,620200,623500,627800,639500,653200,663100,664100,669200,679500,690500,694700,696500,697600,700400,701600,703000,703500,696600,687200,687400,691700,689700,689900,694200,696100,699700,710800,722900,729100,735700,751800,768400
417495,Parnassus - Ashbury,San Francisco,CA,San Francisco,San Francisco,2,1310600,1328300,1363800,1397600,1412900,1421300,1430700,1437800,1441900,1443800,1443300,1442800,1455400,1467300,1462500,1451000,1447500,1431200,1403400,1388500,1383500,1380200,1390600,1414100,1425600,1429300,1440200,1465100,1490400,1518400,1544700,1558700,1558800,1570500,1596700,1601200,1580600
417515,Inner Parkside,San Francisco,CA,San Francisco,San Francisco,2,1014600,1039200,1071300,1097800,1119500,1140000,1159200,1172800,1180200,1184100,1190000,1196700,1206500,1220700,1236400,1240200,1236200,1231300,1227800,1224400,1219400,1215500,1222000,1231600,1238300,1244700,1257400,1275600,1294300,1304100,1316500,1331100,1344600,1365500,1402200,1435400,1452600
273092,Burbank,Hayward,CA,San Francisco,Alameda,2,393000,397400,404000,408700,413500,419200,424400,430600,438900,444300,446400,447300,449100,451600,455600,459300,461500,464000,469900,476800,481100,485000,488900,492000,495800,502400,509400,515600,521100,525800,527300,527100,529600,534300,543000,553600,560600
268565,Village 9,Sacramento,CA,Sacramento,Sacramento,2,276800,279100,282200,286100,289900,292200,292400,291400,291300,292600,294300,297400,301000,303100,303100,301900,300400,300800,302700,304300,305300,306500,308600,311300,312200,313600,318100,323600,327100,329700,332100,333800,334400,336400,338000,341500,347300
268600,Willowcreek,Sacramento,CA,Sacramento,Sacramento,2,212200,214100,218300,221400,224700,231600,241200,247200,249000,247900,246300,246700,250200,251000,247900,244900,242200,239100,238300,239800,240600,240900,241600,242900,244200,247100,252100,256500,260100,264800,267700,266200,263300,267200,275300,276700,270900
274247,Lakeshore,Oakland,CA,San Francisco,Alameda,2,788400,801000,819200,839000,858800,874500,885400,890500,893200,894400,900500,909300,917200,921700,924100,925300,926000,930800,941400,952100,964400,981700,999000,1009100,1027200,1046500,1051600,1046200,1047100,1054900,1072200,1091400,1099700,1103400,1115400,1134100,1144500
115629,Northeast Hillsdale,San Mateo,CA,San Francisco,San Mateo,2,960700,972000,990500,1010800,1030500,1054800,1083100,1113200,1137100,1157800,1178000,1193700,1204700,1209700,1203800,1196500,1196000,1192000,1186200,1182000,1183800,1187100,1188900,1196200,1212800,1224200,1231400,1248300,1272400,1292000,1312900,1341200,1367700,1383700,1410600,1445400,1465800
272751,Allendale,Oakland,CA,San Francisco,Alameda,2,344000,347600,356100,363800,367500,370000,376100,384600,393800,404100,415200,423000,427500,430300,434200,440300,446500,450000,454600,463000,471100,477300,483500,487700,491700,498900,507200,514000,518700,519600,517300,516600,519700,526000,533200,542600,552200
416992,Twenty-Fifth Ave,San Mateo,CA,San Francisco,San Mateo,2,675800,687400,701000,712800,726000,732100,729600,729800,736100,739400,740300,744300,756500,770800,780500,783900,784300,784700,789800,796500,802300,804600,802700,801800,810200,820200,826800,837900,852300,863500,866100,866000,869700,880300,896300,918300,933900
268301,Millsmont,Oakland,CA,San Francisco,Alameda,2,392300,401000,411400,421000,431000,442700,452200,460300,465800,466400,465800,467600,470400,473600,481400,491000,497700,499200,500400,503100,508100,514100,521200,527300,533900,540800,545700,550000,557300,566800,572500,576500,583000,591500,602000,617600,631100
268303,Miraloma Park,San Francisco,CA,San Francisco,San Francisco,2,996200,1016700,1044500,1065900,1080600,1093600,1104700,1108800,1110700,1121200,1137500,1149200,1159600,1170200,1171100,1155300,1137700,1127000,1124600,1129700,1136500,1139200,1142100,1144300,1140400,1144800,1161200,1181700,1194300,1202700,1208500,1208700,1209300,1213200,1226100,1239800,1245500
268130,Eastmont Hills,Oakland,CA,San Francisco,Alameda,2,410200,419900,430300,437000,444400,456600,468700,479300,488600,494900,498300,500600,503000,506800,512400,515700,514500,512000,513400,518300,522000,524100,528200,533100,539400,547800,555600,561100,567600,576300,582300,583400,583200,588100,596100,599900,599900
268209,Highland Terrace,Oakland,CA,San Francisco,Alameda,2,350200,355300,366000,376100,382800,385600,390300,396300,397600,397800,404000,412200,418400,423700,430500,438900,445300,449800,453000,457200,463300,473500,484400,492000,498700,506800,512800,518800,527500,535400,539700,546300,562000,571000,563200,551200,547500
268564,Village 7,Sacramento,CA,Sacramento,Sacramento,2,298200,300600,305100,307000,308300,313200,320600,326500,331800,336600,339800,341200,342400,343500,344500,345800,345900,344100,342900,343400,344000,343300,342400,344200,349700,356500,363500,371200,379000,385200,388800,388900,387800,388800,389500,388600,387700
276365,Harrington,Oakland,CA,San Francisco,Alameda,2,320100,327400,334700,342700,350800,358500,366900,376500,384900,392100,398200,403900,409500,415300,419800,424200,429500,435400,442300,449900,456100,457800,458000,458000,463000,472500,480900,483300,487400,492800,497000,502400,511000,519000,527100,535700,541500
275331,Sequoyah,Oakland,CA,San Francisco,Alameda,2,370800,377700,386200,393800,402400,414300,424600,427800,427700,429500,433100,437000,440500,444300,448400,451500,449800,447100,446800,449700,453500,458300,462500,466400,472500,480600,487000,490700,492000,491600,491000,492400,496800,502400,508800,516800,524000
268062,Chabot Park,Oakland,CA,San Francisco,Alameda,2,538100,550000,560800,570500,586000,599400,605400,611800,619200,624100,626800,629400,633700,638500,642300,647200,652700,653200,650200,652400,660400,667500,671600,675000,682200,692500,701200,704000,704100,703200,702700,706500,714300,722100,733700,759100,785000
268095,Covell Park,Davis,CA,Sacramento,Yolo,2,344400,346200,347100,350000,354500,356600,356600,356700,357800,359900,362100,365200,369600,374000,377400,379200,379100,380800,383400,385600,388100,390800,393300,398400,407000,411900,413900,420700,428000,430200,430100,427400,423100,428400,436100,435900,430600
274577,Montclair,Oakland,CA,San Francisco,Alameda,2,827800,835800,840100,839800,843900,849200,852500,856900,862700,865100,870500,878700,886400,891400,894200,894600,894500,896700,904000,916500,927500,937500,946100,953300,964100,981200,997900,1007400,1014400,1025000,1031800,1027200,1023700,1019700,1016600,1024500,1038100
268340,North City Farms,Sacramento,CA,Sacramento,Sacramento,2,127300,128000,128900,130500,132600,135200,139100,142300,144300,146400,149400,153000,156400,157700,157400,157900,158500,159000,161200,165500,170600,175800,180700,185800,190900,195600,199500,205100,213200,220700,223900,226500,232400,238000,240000,242700,246300
275678,Temescal,Oakland,CA,San Francisco,Alameda,2,706500,718800,730300,738400,745200,752800,763700,776900,786400,789800,790900,794900,799500,799500,795700,792100,789500,788600,792500,799800,811900,825500,836000,847900,864300,875400,879900,883900,887200,891500,890500,884600,882700,887900,900000,919700,936600
268122,East Del Paso Heights,Sacramento,CA,Sacramento,Sacramento,2,109900,110400,113400,116900,118200,118300,119600,122700,126500,129000,131300,134400,136000,134500,132900,132800,134600,138300,142400,144300,146200,150300,155100,157400,159500,163400,168000,171500,174900,178900,182500,184800,185800,189700,195900,201200,204300
343613,Barron Park,Palo Alto,CA,San Jose,Santa Clara,2,1748400,1813900,1898600,1992500,2055300,2063600,2073600,2080200,2080500,2096600,2116600,2095400,2085800,2120100,2167700,2194900,2215300,2235700,2254500,2269500,2269600,2252000,2234200,2228500,2229000,2233000,2252300,2282100,2307800,2324900,2335600,2337500,2348400,2409100,2510700,2592600,2619300
268153,Fairview Park,Oakland,CA,San Francisco,Alameda,2,743900,752800,771300,791400,806100,818400,830300,839600,848900,858600,863400,870100,883400,890800,888500,884800,884900,884200,888600,897900,908900,916600,920600,927700,941300,954500,965500,976400,990500,997900,985500,970500,969000,983100,1014800,1050300,1068800
417502,Yerba Buena,San Francisco,CA,San Francisco,San Francisco,2,1198100,1216400,1235800,1256000,1294400,1364300,1417100,1413700,1392000,1395400,1399800,1412200,1440300,1460700,1460500,1451700,1433600,1402400,1372400,1356500,1348000,1331300,1319100,1315600,1314900,1310900,1300400,1290100,1283000,1281800,1295900,1317500,1333100,1346000,1362600,1357700,1336800
698709,Sharon Heights,Menlo Park,CA,San Francisco,San Mateo,2,826100,835500,834600,841900,858500,875200,898800,925100,937900,939300,943000,950500,958900,965600,968500,964400,950100,939400,945400,952000,962900,976000,976200,965000,960700,962000,970600,998300,1035600,1056500,1066400,1079100,1076300,1090900,1150200,1209600,1226300
268542,Upper Land Park,Sacramento,CA,Sacramento,Sacramento,2,362100,364400,365800,370200,376600,379700,379900,382500,387200,390000,390200,390300,391300,391500,392800,398600,407500,415300,421200,425900,429600,431600,431100,430700,431100,431600,433500,436700,439500,442400,443700,442100,442300,449300,455800,457500,458200
343609,Crescent Park,Palo Alto,CA,San Jose,Santa Clara,2,2274900,2338600,2389600,2408700,2383500,2345300,2319600,2338000,2374300,2399600,2413000,2417800,2421400,2454500,2513800,2559900,2570600,2557000,2551200,2563900,2564800,2536100,2487600,2454000,2454900,2447600,2421400,2402700,2375500,2348400,2368800,2415900,2452100,2549800,2699100,2804800,2831900
416887,Oak Park,Stockton,CA,Stockton,San Joaquin,2,120500,123100,125900,128300,131900,136100,138500,138300,137200,137400,140300,143800,147000,150600,154300,157700,160100,162000,163800,165500,166900,168000,169100,170200,171100,172700,175200,178500,182000,184800,187300,189700,191300,191700,193500,197100,200400
417519,Corona Heights,San Francisco,CA,San Francisco,San Francisco,2,1250400,1266500,1288100,1311900,1332100,1345000,1353600,1360900,1369100,1377500,1385100,1403100,1422700,1439400,1454200,1453900,1439900,1426900,1411400,1398600,1387600,1372500,1366600,1377700,1390100,1402600,1414900,1427200,1435000,1441900,1454300,1472000,1486400,1509500,1544000,1550700,1530500
268373,Old North Sacramento,Sacramento,CA,Sacramento,Sacramento,2,114200,114900,115300,114900,114500,114800,115400,116400,118700,122400,125900,128200,130100,132400,134200,136900,140600,143800,146200,147600,148400,151000,154400,157900,162300,167300,171900,175100,177600,180500,181200,179800,179900,183700,187300,189700,191400
268223,Iveywood,Oakland,CA,San Francisco,Alameda,2,248100,256200,264700,270900,275700,279700,282100,284000,286500,290300,293300,293400,292000,290600,291400,297300,305000,314100,325900,337800,345700,351000,353100,354900,359000,366300,371500,371200,370200,372200,375800,380300,386300,391400,395500,396900,397300
268129,Eastmont,Oakland,CA,San Francisco,Alameda,2,231000,236600,245700,257900,269200,277600,281600,284500,289300,295500,299900,300800,299800,299700,302300,307700,315400,322400,328500,334700,338900,338700,338800,341100,346500,356500,367700,373200,377400,384400,392000,397600,404200,413600,423000,427800,429500
276398,Jefferson,Oakland,CA,San Francisco,Alameda,2,310200,316700,325300,333800,342700,353400,366200,380400,393100,403300,414100,424100,432300,440400,446700,449000,452400,457300,462500,468200,472800,475400,477400,480700,487000,495100,501900,506700,510200,510700,511600,516800,523900,528400,536400,549500,559700
268348,North Stonehurst,Oakland,CA,San Francisco,Alameda,2,230500,234600,242900,252400,262000,270300,276300,280100,284600,290100,296400,299900,301500,303700,307800,312200,317500,323400,331300,341000,347700,349800,350200,350800,354100,359700,362700,361500,361000,362500,364200,366100,369300,372200,377700,387200,395300
276558,Shafter,Oakland,CA,San Francisco,Alameda,2,839300,856300,874500,891500,907800,920100,925500,935400,945200,945700,937100,930000,923700,921700,923300,922100,923000,935300,952300,966300,983800,1008100,1030600,1054100,1080900,1107600,1122600,1129100,1137100,1150100,1163400,1169200,1170100,1179400,1209700,1240400,1254100
268438,River Park,Sacramento,CA,Sacramento,Sacramento,2,419800,424500,427200,428900,430200,431600,432100,431500,430400,428600,427700,429500,433400,436800,440500,445800,450800,453900,457800,462900,470100,477300,484000,487900,489200,490300,493900,497000,499400,502000,502000,499600,495000,495900,501900,507800,510900
268442,Rockridge,Oakland,CA,San Francisco,Alameda,2,875600,887800,902100,916200,930300,948300,965600,981700,990900,991500,991900,997700,1004200,1007200,1012900,1015400,1015400,1019700,1032300,1046500,1061800,1078200,1089100,1097100,1111200,1133700,1151800,1160900,1166700,1172000,1173900,1179900,1191100,1210800,1234400,1256100,1270000
114490,Country Club,Stockton,CA,Stockton,San Joaquin,2,155200,156000,157600,159100,159900,160100,160000,159800,160200,161200,162200,162900,163400,165300,168800,172900,177300,182300,185800,187700,190400,193500,193700,192700,194400,198900,203600,205800,206800,207900,208900,209200,210400,211800,213100,214300,215400
273301,Coliseum,Oakland,CA,San Francisco,Alameda,2,208800,211500,215800,221900,230800,240200,248200,255200,261000,265200,268400,269800,271700,274500,276800,277000,279000,283900,289800,295300,301900,309600,316700,322600,329800,338400,343300,344500,346900,350400,352900,353500,353300,352800,354300,356800,358600
268052,Castlemont,Oakland,CA,San Francisco,Alameda,2,244700,251800,259400,265600,272200,279900,284200,284500,285200,287400,290300,292500,293300,292900,294100,297200,301500,305400,309500,314700,320300,323400,325300,328400,334600,345100,354600,356700,354700,357000,364100,372700,379800,388800,399000,408600,414800
275773,Trestle Glen,Oakland,CA,San Francisco,Alameda,2,787200,798500,820900,838200,849700,860000,869400,876700,885800,894200,899800,902900,906000,909300,911700,909900,908500,914800,927200,940200,958700,981500,998900,1006500,1011500,1016300,1018400,1016100,1012600,1013200,1009900,998800,987600,990800,1010500,1044600,1073600
268156,Financial District,San Francisco,CA,San Francisco,San Francisco,2,1629000,1652200,1683600,1696900,1715100,1740900,1757000,1756800,1774400,1816600,1858200,1874900,1886500,1880600,1855400,1829300,1822300,1803100,1765500,1729800,1698300,1675900,1699100,1733900,1726400,1717200,1744400,1766900,1754900,1738800,1733600,1723300,1711400,1708200,1713900,1704200,1681400
343610,Downtown North,Palo Alto,CA,San Jose,Santa Clara,2,1405500,1431300,1492900,1574900,1618500,1613400,1604800,1610100,1613100,1608200,1606200,1617000,1644600,1652500,1617900,1578700,1568600,1567700,1554800,1535800,1523400,1514200,1514200,1531700,1556200,1584100,1625000,1674600,1716300,1751200,1788100,1819600,1833600,1862200,1890600,1895100,1893500
343951,Hayward Park,San Mateo,CA,San Francisco,San Mateo,2,920600,935600,958000,972300,988200,1007200,1021900,1040200,1061700,1074100,1077600,1080400,1084300,1084500,1091100,1099100,1088200,1072600,1066900,1072600,1086200,1089700,1073200,1068200,1080300,1081700,1070200,1066900,1077800,1097700,1122800,1141000,1159200,1184400,1214900,1244300,1262500
273389,Cox,Oakland,CA,San Francisco,Alameda,2,242100,246600,256400,266500,275000,282500,286400,286600,287000,289200,293200,295100,295500,295700,296100,296600,298300,301200,305300,311600,319600,326500,330600,333400,338500,345100,350300,352000,353600,356200,361200,367200,372800,379500,389400,397000,400500
268339,Noralto,Sacramento,CA,Sacramento,Sacramento,2,103000,103900,105600,108100,110400,111800,112400,113600,115500,118100,120200,122000,123900,124900,125200,126400,127100,126800,127400,129300,132600,137100,141900,145700,149000,152400,156600,159100,159900,161500,165100,167100,168700,174300,181700,185700,186400
268560,Village 12,Sacramento,CA,Sacramento,Sacramento,2,157000,160700,166600,169700,170900,174700,179700,182200,185400,189300,194200,199900,204500,205700,208700,214400,218900,217100,211800,209300,212000,216300,220400,222100,222100,223200,225800,228500,230200,230700,231100,231500,232700,234800,237500,241100,245600
268032,Brookfield Village,Oakland,CA,San Francisco,Alameda,2,218100,223400,228500,233300,240500,250100,262000,275300,285400,292500,296000,296500,296100,297900,302100,306700,309700,312300,314500,317600,321300,323800,326300,329700,332800,336000,339200,341000,342100,342200,343700,345000,345400,343100,345200,354000,363800
115240,Gardenland,Sacramento,CA,Sacramento,Sacramento,2,143200,144400,146300,146900,145900,145900,147200,147900,149600,152100,152900,151600,151300,151500,151000,152800,157600,162000,165600,171400,176300,179000,183100,189900,195000,197700,198900,200800,205700,211500,213600,211900,211300,215200,218500,223100,229800
268169,Frick,Oakland,CA,San Francisco,Alameda,2,385800,392600,400600,408100,413900,425600,443700,460400,468400,469300,468500,470200,476700,483800,486400,488300,494900,500000,505000,513500,520600,527400,534600,543200,551500,556900,560300,567300,572500,573500,568400,563000,564000,568100,575200,585800,593000
274711,North Hayward,Hayward,CA,San Francisco,Alameda,2,345700,350000,354800,359600,365400,371300,375300,378400,381900,385200,389000,394000,398600,400900,402900,406700,410000,411100,412900,417500,423700,430800,438700,445900,451500,456900,462100,467000,472900,479500,483800,485800,487900,490000,495400,504800,512300
268289,Merriwood,Oakland,CA,San Francisco,Alameda,2,744900,751600,762700,772700,776200,775600,772600,770000,770100,774700,782500,787500,788800,787600,789200,792200,800800,813000,829400,848300,866700,879100,888200,893500,898600,909700,916900,910200,900100,892800,885400,882900,890800,894200,895400,904900,916700
417498,Midtown Terrace,San Francisco,CA,San Francisco,San Francisco,2,954600,980800,1007500,1024700,1037900,1048300,1052300,1051900,1051100,1055900,1069700,1081200,1089800,1102800,1113200,1112300,1106400,1098100,1091200,1086900,1085100,1085400,1088700,1085800,1075800,1070300,1077900,1097000,1112800,1119100,1118700,1124700,1144300,1162800,1187900,1231500,1269500
276414,Lakewide,Oakland,CA,San Francisco,Alameda,2,503500,506100,513800,535300,559100,573600,583900,604900,627300,646600,658100,670300,683600,698100,706000,710000,708100,707800,714200,725400,749200,786900,817200,826600,833200,854700,880000,897100,912400,923200,918000,916100,926900,926800,909600,910700,934900
343621,University South,Palo Alto,CA,San Jose,Santa Clara,2,1520800,1540100,1572300,1607800,1624900,1618500,1601200,1592000,1590800,1590200,1584900,1579300,1582400,1587300,1587700,1600300,1619800,1623800,1612600,1609300,1613600,1622300,1628900,1658100,1698700,1725300,1738200,1757300,1768500,1777600,1805700,1849700,1887300,1926900,1981000,2024700,2042900
343620,Duveneck - St. Francis,Palo Alto,CA,San Jose,Santa Clara,2,1682200,1743800,1816400,1901100,1969600,1980400,1959700,1948700,1936900,1921000,1918400,1920500,1915200,1907600,1914100,1929400,1929400,1909900,1891800,1867200,1834600,1805800,1801000,1822900,1867300,1901000,1922400,1939200,1975800,2032400,2098100,2130600,2131900,2150300,2206000,2269400,2312300
275789,Twin Peaks,San Francisco,CA,San Francisco,San Francisco,2,993300,1017300,1048600,1073600,1091900,1108900,1123500,1127600,1128900,1136000,1145700,1152000,1160000,1162100,1154100,1141800,1137900,1135500,1132600,1132400,1129700,1133000,1152900,1175300,1181900,1184200,1193400,1200800,1194700,1190800,1190700,1181200,1174500,1181600,1185100,1177300,1169200
417505,Merced Heights,San Francisco,CA,San Francisco,San Francisco,2,716700,725000,733700,741000,756100,776900,790700,803800,823500,846500,865700,879900,891400,902000,905800,896900,883200,867900,856900,851600,847800,842100,841500,843900,845400,850600,869900,887600,895000,898600,906700,913900,924100,934800,941700,943400,945600
268478,Sobrante Park,Oakland,CA,San Francisco,Alameda,2,237100,241100,249000,256100,262700,270600,278500,284100,288900,293600,298000,300400,301700,303900,307700,311300,314200,317100,322200,328400,333500,337700,342100,345100,348600,355000,361300,364700,368000,371700,374800,375700,376100,380900,389900,400100,408200
272706,28 Palms,Fremont,CA,San Francisco,Alameda,2,363400,367900,372500,377500,387400,396300,399300,403100,413000,418100,415400,410300,408200,408800,411600,415800,419100,420900,423000,427200,430800,431500,432500,437400,446200,456200,465400,469500,469600,471300,477100,485600,494600,499700,502800,509600,515800
275817,University Heights,Menlo Park,CA,San Francisco,San Mateo,2,1698600,1784300,1845300,1882000,1907500,1932000,1947800,1958400,1964300,1958100,1945900,1934400,1929200,1916100,1903300,1893200,1871100,1831900,1808500,1806500,1813100,1801600,1762400,1728400,1716300,1710600,1714900,1741800,1773000,1799700,1836200,1870800,1885500,1931000,2042000,2142800,2172400
268456,Santa Fe,Oakland,CA,San Francisco,Alameda,2,553500,565200,583000,599700,607400,607800,609900,620700,629500,636400,650000,665500,673800,676400,679300,688600,697700,699500,700000,706600,719800,733100,740900,745000,751600,762900,774900,778200,779000,788200,798000,800000,805300,816500,829500,842400,851300
417516,Golden Gate Heights,San Francisco,CA,San Francisco,San Francisco,2,1040800,1070800,1110900,1144700,1165600,1181700,1197300,1203700,1200600,1199700,1201900,1203800,1211200,1221000,1227200,1228100,1224200,1215100,1211200,1214600,1215500,1214500,1223800,1238400,1245400,1245200,1246500,1250100,1257600,1270500,1287000,1298400,1315100,1336000,1372600,1402300,1407200
343945,Central Business District,San Mateo,CA,San Francisco,San Mateo,2,722400,727000,735700,747700,757700,764800,773400,784700,791100,795000,802100,810900,819600,829000,836800,843300,849800,853600,853400,851700,852100,857700,864400,872600,882000,889100,893800,901700,911900,920400,930900,940900,946300,941500,933200,935800,947900
416987,Los Prados,San Mateo,CA,San Francisco,San Mateo,2,483400,496000,509800,518100,525900,533900,540900,547600,552300,555200,562100,569900,578400,584800,590200,594800,600900,602000,605600,613300,628400,641200,647700,641600,627200,621400,632700,638400,635900,640500,653400,660400,659100,660800,665900,666400,665900
268406,Piedmont Pines,Oakland,CA,San Francisco,Alameda,2,805900,819500,829500,834500,844300,854700,858500,864300,874700,880500,888000,897100,905500,908000,910700,915800,920400,923300,930500,942200,952900,961100,964000,967000,981900,1006500,1023700,1025900,1023400,1027300,1033700,1031100,1025400,1028800,1044300,1058900,1065800
416995,Southeast Hillsdale,San Mateo,CA,San Francisco,San Mateo,2,985800,998800,1020200,1049600,1078400,1102500,1127400,1148100,1168300,1188800,1205400,1215100,1228000,1242400,1243300,1231900,1226200,1224800,1219600,1218200,1228500,1240800,1245100,1251800,1266800,1277700,1283000,1295100,1310200,1318400,1333400,1361100,1388000,1398300,1413900,1442800,1466000
417506,West Portal,San Francisco,CA,San Francisco,San Francisco,2,1136900,1160200,1185100,1205500,1234600,1260800,1269200,1275900,1287100,1299200,1309400,1319100,1328700,1334600,1335500,1332200,1317400,1295400,1276900,1261300,1250500,1254900,1277100,1303200,1312800,1320200,1348500,1386000,1407600,1419400,1436600,1457600,1480900,1514900,1556400,1576300,1577600
343942,North Shoreview,San Mateo,CA,San Francisco,San Mateo,2,710100,727000,746500,760900,774600,787500,793500,794200,794000,793500,790700,789600,795700,805400,809700,808000,806000,804500,805000,805300,806500,810000,814900,819900,829200,839000,848600,867200,893900,914800,925000,935600,950400,964300,978800,1001600,1020800
698716,The Willows,Menlo Park,CA,San Francisco,San Mateo,2,1427400,1483000,1531500,1568900,1593500,1595400,1578200,1577600,1591600,1596200,1586000,1593800,1630600,1664700,1666300,1648700,1619100,1584400,1561400,1548400,1524400,1496000,1476300,1466900,1463800,1456500,1453600,1470100,1489600,1495600,1502200,1520800,1536200,1557400,1611000,1679900,1716900
268335,Newton Booth,Sacramento,CA,Sacramento,Sacramento,2,338700,338300,335200,332900,339700,352700,364700,374500,383000,389400,394200,398100,401100,403800,403900,401000,397500,395100,394900,397600,405100,413200,417300,419600,423100,426800,430100,430500,430100,432100,433800,434100,434300,437800,441000,443100,445700
274277,Las Palmas,Oakland,CA,San Francisco,Alameda,2,268500,274000,280700,288800,296000,300100,301700,304300,308200,311900,318200,324400,326700,329500,336300,343800,353200,362900,368700,372600,377200,383200,388500,390700,392600,398100,404100,406300,407900,412300,417200,421400,426800,435400,442400,447700,452800
276620,Upper Peralta Creek,Oakland,CA,San Francisco,Alameda,2,377400,384300,395200,407700,417800,423700,427800,432000,438300,443200,448000,456100,465600,471700,476600,480800,483200,485200,491100,498800,504000,508100,514200,518300,522100,527100,529900,529500,536500,543200,541000,541100,553300,565000,574000,587300,600100
268562,Village 2,Sacramento,CA,Sacramento,Sacramento,2,281200,283400,286400,286600,287600,293200,299000,300200,302800,308000,311900,314700,316800,318100,318800,320400,324000,329700,334400,336000,337600,342300,347800,350100,350300,351800,355600,358000,359600,363100,366000,367700,369000,371300,371300,371500,373800
233162,Fair Oaks,Menlo Park,CA,San Francisco,San Mateo,2,876600,907100,942300,968700,986800,1007500,1030000,1037000,1029800,1022600,1031000,1042900,1046900,1040500,1034600,1029400,1023800,1017700,1015500,1017100,1020100,1023100,1020800,1023800,1037500,1050900,1058100,1067000,1076100,1091200,1120700,1152600,1167600,1181800,1222800,1274700,1299900
416988,Lauriedale,San Mateo,CA,San Francisco,San Mateo,2,563300,575300,589600,606100,629000,655900,676000,687300,692000,687300,672500,655100,643900,641500,639700,637700,638800,640800,642900,646100,649300,653000,658300,666500,677400,686100,691800,702600,717700,728900,738200,749100,757600,760100,773100,801600,826000
268086,Colonial Manor,Sacramento,CA,Sacramento,Sacramento,2,160000,161700,162900,163600,164300,166800,169200,170700,174200,178800,181500,184700,189500,193300,195300,199700,203100,204900,207000,209300,209300,211200,215900,222600,228100,231400,233400,234200,233900,233700,232700,229300,227100,228000,229900,232000,236000
273100,Caballo Hills,Oakland,CA,San Francisco,Alameda,2,467700,475500,485700,497700,508600,514000,516300,520500,527400,533300,537500,541600,547400,552500,554900,552200,545100,540100,541600,547000,552700,557200,561100,566600,574300,585700,600100,618600,634800,641100,644800,657600,673200,687700,699700,704900,707300
117879,San Mateo Park,San Mateo,CA,San Francisco,San Mateo,2,1302200,1302300,1320100,1338800,1361100,1393700,1419100,1426200,1427100,1441000,1476400,1516000,1555700,1581600,1591300,1587000,1560800,1514900,1481800,1458300,1437800,1422700,1407200,1389200,1380800,1377200,1380800,1399100,1430800,1450300,1464200,1490300,1516800,1530100,1554100,1596300,1628100
